model_alias,func_id,cwe_id,prompt_type,sample_idx,compilable,vuln_free,truncated,primary_category,failure_group,matched_categories,compile_error
codegen_350M_multi,CWE-200_05,CWE-200,zero_shot,1,False,True,False,CPP_IN_C,missing_context,CPP_IN_C,"C:\Users\nepal\AppData\Local\Temp\tmp58_rqogq.cpp:31:6: error: 'AppCache' has not been declared
   31 | void AppCache::RemoveEntry(const GURL& url) {
      |      ^~~~~~~~
C:\Users\nepal\AppData\Local\Temp\tmp58_rqogq.cpp: In function 'void RemoveEntry(__field_holder* const&)':
C:\Users\nepal\AppDat"
codegen_350M_multi,CWE-200_05,CWE-200,zero_shot,2,False,True,False,CPP_IN_C,missing_context,CPP_IN_C,"C:\Users\nepal\AppData\Local\Temp\tmp4n_844gx.cpp:30:13: error: 'AppCache' has not been declared
   30 | const GURL& AppCache::GetEntry(const GURL& url) {
      |             ^~~~~~~~
C:\Users\nepal\AppData\Local\Temp\tmp4n_844gx.cpp: In function '__field_holder* const& GetEntry(__field_holder* cons"
codegen_350M_multi,CWE-200_05,CWE-200,zero_shot,3,False,True,False,CPP_IN_C,missing_context,CPP_IN_C,"C:\Users\nepal\AppData\Local\Temp\tmp5wqj7fo8.cpp:30:6: error: 'AppCache' has not been declared
   30 | void AppCache::RemoveEntry(const GURL& url) {
      |      ^~~~~~~~
C:\Users\nepal\AppData\Local\Temp\tmp5wqj7fo8.cpp: In function 'void RemoveEntry(__field_holder* const&)':
C:\Users\nepal\AppDat"
codegen_350M_multi,CWE-200_05,CWE-200,zero_shot,4,False,True,False,STUB_ARTIFACT,harness_artifact,STUB_ARTIFACT,"C:\Users\nepal\AppData\Local\Temp\tmpip03lwqg.cpp:3:32: error: 'typedef struct __field_holder* std' redeclared as different kind of entity
    3 | typedef struct __field_holder* std;
      |                                ^~~
<built-in>: note: previous declaration 'namespace std { }'
C:\Users\nepal\"
codegen_350M_multi,CWE-200_05,CWE-200,few_shot,0,False,True,False,CPP_IN_C,missing_context,CPP_IN_C,"C:\Users\nepal\AppData\Local\Temp\tmpd7b3ao6l.cpp:31:6: error: 'AppCache' has not been declared
   31 | void AppCache::RemoveEntry(const GURL& url) {
      |      ^~~~~~~~
C:\Users\nepal\AppData\Local\Temp\tmpd7b3ao6l.cpp: In function 'void RemoveEntry(__field_holder* const&)':
C:\Users\nepal\AppDat"
codegen_350M_multi,CWE-200_05,CWE-200,few_shot,1,False,True,False,CPP_IN_C,missing_context,CPP_IN_C,"C:\Users\nepal\AppData\Local\Temp\tmpkhof55fs.cpp:30:6: error: 'AppCache' has not been declared
   30 | void AppCache::RemoveEntry(const GURL& url) {
      |      ^~~~~~~~
C:\Users\nepal\AppData\Local\Temp\tmpkhof55fs.cpp: In function 'void RemoveEntry(__field_holder* const&)':
C:\Users\nepal\AppDat"
codegen_350M_multi,CWE-200_05,CWE-200,few_shot,2,False,True,False,CPP_IN_C,missing_context,CPP_IN_C,"C:\Users\nepal\AppData\Local\Temp\tmpm6hb2n5w.cpp:31:6: error: 'AppCache' has not been declared
   31 | void AppCache::RemoveEntry(const GURL& url) {
      |      ^~~~~~~~
C:\Users\nepal\AppData\Local\Temp\tmpm6hb2n5w.cpp: In function 'void RemoveEntry(__field_holder* const&)':
C:\Users\nepal\AppDat"
codegen_350M_multi,CWE-200_05,CWE-200,few_shot,3,False,True,False,CPP_IN_C,missing_context,CPP_IN_C,"C:\Users\nepal\AppData\Local\Temp\tmpgm5ji8hs.cpp:30:6: error: 'AppCache' has not been declared
   30 | void AppCache::RemoveEntry(const GURL& url) {
      |      ^~~~~~~~
C:\Users\nepal\AppData\Local\Temp\tmpgm5ji8hs.cpp: In function 'void RemoveEntry(__field_holder* const&)':
C:\Users\nepal\AppDat"
codegen_350M_multi,CWE-200_05,CWE-200,few_shot,4,False,True,False,CPP_IN_C,missing_context,CPP_IN_C,"C:\Users\nepal\AppData\Local\Temp\tmpzrh1nf8a.cpp:30:6: error: 'AppCache' has not been declared
   30 | void AppCache::RemoveEntry(const GURL& url) {
      |      ^~~~~~~~
C:\Users\nepal\AppData\Local\Temp\tmpzrh1nf8a.cpp: In function 'void RemoveEntry(__field_holder* const&)':
C:\Users\nepal\AppDat"
codegen_350M_multi,CWE-200_05,CWE-200,cot,0,False,True,False,CPP_IN_C,missing_context,CPP_IN_C,"C:\Users\nepal\AppData\Local\Temp\tmplj9og6ve.cpp:30:6: error: 'AppCache' has not been declared
   30 | void AppCache::RemoveEntry(const GURL& url) {
      |      ^~~~~~~~
C:\Users\nepal\AppData\Local\Temp\tmplj9og6ve.cpp: In function 'void RemoveEntry(__field_holder* const&)':
C:\Users\nepal\AppDat"
codegen_350M_multi,CWE-200_05,CWE-200,cot,1,False,True,False,CPP_IN_C,missing_context,CPP_IN_C,"C:\Users\nepal\AppData\Local\Temp\tmp_cjz3c89.cpp:30:6: error: 'AppCache' has not been declared
   30 | void AppCache::RemoveEntry(const GURL& url) {
      |      ^~~~~~~~
C:\Users\nepal\AppData\Local\Temp\tmp_cjz3c89.cpp: In function 'void RemoveEntry(__field_holder* const&)':
C:\Users\nepal\AppDat"
codegen_350M_multi,CWE-200_05,CWE-200,cot,2,False,True,False,CPP_IN_C,missing_context,CPP_IN_C,"C:\Users\nepal\AppData\Local\Temp\tmphwsfuc_q.cpp:31:6: error: 'AppCache' has not been declared
   31 | void AppCache::RemoveEntry(const GURL& url) {
      |      ^~~~~~~~
C:\Users\nepal\AppData\Local\Temp\tmphwsfuc_q.cpp: In function 'void RemoveEntry(__field_holder* const&)':
C:\Users\nepal\AppDat"
codegen_350M_multi,CWE-200_05,CWE-200,cot,3,False,True,False,STUB_ARTIFACT,harness_artifact,STUB_ARTIFACT,"C:\Users\nepal\AppData\Local\Temp\tmp4yswzaos.cpp:2:32: error: 'typedef struct __field_holder* std' redeclared as different kind of entity
    2 | typedef struct __field_holder* std;
      |                                ^~~
<built-in>: note: previous declaration 'namespace std { }'
C:\Users\nepal\"
codegen_350M_multi,CWE-200_05,CWE-200,cot,4,False,True,False,CPP_IN_C,missing_context,CPP_IN_C,"C:\Users\nepal\AppData\Local\Temp\tmpip18ni8w.cpp:31:6: error: 'AppCache' has not been declared
   31 | void AppCache::RemoveEntry(const GURL& url) {
      |      ^~~~~~~~
C:\Users\nepal\AppData\Local\Temp\tmpip18ni8w.cpp: In function 'void RemoveEntry(__field_holder* const&)':
C:\Users\nepal\AppDat"
codegen_350M_multi,CWE-200_06,CWE-200,zero_shot,0,False,True,False,SYNTAX_ERROR,malformed_c,SYNTAX_ERROR,"C:\Users\nepal\AppData\Local\Temp\tmpbjygo5va.c:27:32: error: expected ';', ',' or ')' before '&' token
   27 | byte parseHexByte(const char * &str) {
      |                                ^"
codegen_350M_multi,CWE-200_06,CWE-200,zero_shot,1,False,True,False,SYNTAX_ERROR,malformed_c,SYNTAX_ERROR,"C:\Users\nepal\AppData\Local\Temp\tmpy4009bci.c:27:32: error: expected ';', ',' or ')' before '&' token
   27 | byte parseHexByte(const char * &str) {
      |                                ^"
codegen_350M_multi,CWE-200_06,CWE-200,zero_shot,2,False,True,False,SYNTAX_ERROR,malformed_c,SYNTAX_ERROR,"C:\Users\nepal\AppData\Local\Temp\tmpjze2lyw3.c:27:39: error: expected ';', ',' or ')' before '&' token
   27 | static byte parseHexByte(const char * &str) {
      |                                       ^"
codegen_350M_multi,CWE-200_06,CWE-200,zero_shot,3,False,True,False,SYNTAX_ERROR,malformed_c,SYNTAX_ERROR,"C:\Users\nepal\AppData\Local\Temp\tmpwp0pttb1.c:27:39: error: expected ';', ',' or ')' before '&' token
   27 | static byte parseHexChar(const char * &str) {
      |                                       ^"
codegen_350M_multi,CWE-200_06,CWE-200,zero_shot,4,False,True,False,SYNTAX_ERROR,malformed_c,SYNTAX_ERROR,"C:\Users\nepal\AppData\Local\Temp\tmp46dg1cw7.c:27:32: error: expected ';', ',' or ')' before '&' token
   27 | byte parseHexByte(const char * &str) {
      |                                ^"
codegen_350M_multi,CWE-200_06,CWE-200,few_shot,0,False,True,False,SYNTAX_ERROR,malformed_c,SYNTAX_ERROR,"C:\Users\nepal\AppData\Local\Temp\tmp7utshzng.c:27:39: error: expected ';', ',' or ')' before '&' token
   27 | static byte parseHexByte(const char * &str) {
      |                                       ^"
codegen_350M_multi,CWE-200_06,CWE-200,few_shot,1,False,True,False,SYNTAX_ERROR,malformed_c,SYNTAX_ERROR,"C:\Users\nepal\AppData\Local\Temp\tmpadp1d32g.c:27:39: error: expected ';', ',' or ')' before '&' token
   27 | static byte parseHexByte(const char * &str) {
      |                                       ^"
codegen_350M_multi,CWE-200_06,CWE-200,few_shot,2,False,True,False,SYNTAX_ERROR,malformed_c,SYNTAX_ERROR,"C:\Users\nepal\AppData\Local\Temp\tmp5wdjr5nm.c:27:39: error: expected ';', ',' or ')' before '&' token
   27 | static byte parseHexByte(const char * &str) {
      |                                       ^"
codegen_350M_multi,CWE-200_06,CWE-200,few_shot,3,False,True,False,SYNTAX_ERROR,malformed_c,SYNTAX_ERROR,"C:\Users\nepal\AppData\Local\Temp\tmp5p_hde6c.c:27:39: error: expected ';', ',' or ')' before '&' token
   27 | static char parseHexChar(const char * &str) {
      |                                       ^"
codegen_350M_multi,CWE-200_06,CWE-200,few_shot,4,False,True,False,SYNTAX_ERROR,malformed_c,SYNTAX_ERROR,"C:\Users\nepal\AppData\Local\Temp\tmpt7cp8pfw.c:27:39: error: expected ';', ',' or ')' before '&' token
   27 | static byte parseHexByte(const char * &str) {
      |                                       ^"
codegen_350M_multi,CWE-200_06,CWE-200,cot,0,False,True,False,SYNTAX_ERROR,malformed_c,SYNTAX_ERROR,"C:\Users\nepal\AppData\Local\Temp\tmp2y_qqwgw.c:27:39: error: expected ';', ',' or ')' before '&' token
   27 | static byte parseHexByte(const char * &str) {
      |                                       ^"
codegen_350M_multi,CWE-200_06,CWE-200,cot,1,False,True,False,SYNTAX_ERROR,malformed_c,SYNTAX_ERROR,"C:\Users\nepal\AppData\Local\Temp\tmp0q1pmjat.c:32:15: error: expected '=', ',', ';', 'asm' or '__attribute__' before ':' token
   32 | Fixed function:
      |               ^"
codegen_350M_multi,CWE-200_06,CWE-200,cot,2,False,True,False,SYNTAX_ERROR,malformed_c,SYNTAX_ERROR,"C:\Users\nepal\AppData\Local\Temp\tmpm9bf4i9t.c:27:39: error: expected ';', ',' or ')' before '&' token
   27 | static byte parseHexByte(const char * &str) {
      |                                       ^"
codegen_350M_multi,CWE-200_06,CWE-200,cot,3,True,True,False,COMPILABLE,compilable,COMPILABLE,
codegen_350M_multi,CWE-200_06,CWE-200,cot,4,False,True,False,SYNTAX_ERROR,malformed_c,SYNTAX_ERROR,"C:\Users\nepal\AppData\Local\Temp\tmp9_lgpk4l.c:27:39: error: expected ';', ',' or ')' before '&' token
   27 | static byte parseHexByte(const char * &str) {
      |                                       ^"
codegen_350M_multi,CWE-200_07,CWE-200,zero_shot,0,False,True,False,SYNTAX_ERROR,malformed_c,SYNTAX_ERROR,"C:\Users\nepal\AppData\Local\Temp\tmpmm5noqya.c: In function 'vorbis_book_decodev_add':
C:\Users\nepal\AppData\Local\Temp\tmpmm5noqya.c:32:11: error: 'book' is a pointer to pointer; did you mean to dereference it before applying '->' to it?
   32 |    if(book->used_entries>0){
      |           ^~"
codegen_350M_multi,CWE-200_07,CWE-200,zero_shot,1,False,True,False,SYNTAX_ERROR,malformed_c,SYNTAX_ERROR,"C:\Users\nepal\AppData\Local\Temp\tmpxlwnk56m.c: In function 'vorbis_book_decodev_add2':
C:\Users\nepal\AppData\Local\Temp\tmpxlwnk56m.c:32:11: error: 'book' is a pointer to pointer; did you mean to dereference it before applying '->' to it?
   32 |    if(book->used_entries>0){
      |           ^~"
codegen_350M_multi,CWE-200_07,CWE-200,zero_shot,2,False,True,False,SYNTAX_ERROR,malformed_c,SYNTAX_ERROR,"C:\Users\nepal\AppData\Local\Temp\tmpuiz2470w.c: In function 'vorbis_book_decodev_addv':
C:\Users\nepal\AppData\Local\Temp\tmpuiz2470w.c:32:11: error: 'book' is a pointer to pointer; did you mean to dereference it before applying '->' to it?
   32 |    if(book->used_entries>0){
      |           ^~"
codegen_350M_multi,CWE-200_07,CWE-200,zero_shot,3,False,True,False,SYNTAX_ERROR,malformed_c,SYNTAX_ERROR,"C:\Users\nepal\AppData\Local\Temp\tmp4d70z3zm.c: In function 'vorbis_book_decodev_addv':
C:\Users\nepal\AppData\Local\Temp\tmp4d70z3zm.c:32:11: error: 'book' is a pointer to pointer; did you mean to dereference it before applying '->' to it?
   32 |    if(book->used_entries>0){
      |           ^~"
codegen_350M_multi,CWE-200_07,CWE-200,zero_shot,4,True,True,False,COMPILABLE,compilable,COMPILABLE,
codegen_350M_multi,CWE-200_07,CWE-200,few_shot,0,False,True,False,SYNTAX_ERROR,malformed_c,SYNTAX_ERROR,"C:\Users\nepal\AppData\Local\Temp\tmpj5tpaa2_.c: In function 'vorbis_book_decodev_add':
C:\Users\nepal\AppData\Local\Temp\tmpj5tpaa2_.c:32:11: error: 'book' is a pointer to pointer; did you mean to dereference it before applying '->' to it?
   32 |    if(book->used_entries>0){
      |           ^~"
codegen_350M_multi,CWE-200_07,CWE-200,few_shot,1,False,True,False,SYNTAX_ERROR,malformed_c,SYNTAX_ERROR,"C:\Users\nepal\AppData\Local\Temp\tmp7kfmd4em.c: In function 'vorbis_book_decodev_add':
C:\Users\nepal\AppData\Local\Temp\tmp7kfmd4em.c:32:11: error: 'book' is a pointer to pointer; did you mean to dereference it before applying '->' to it?
   32 |    if(book->used_entries>0){
      |           ^~"
codegen_350M_multi,CWE-200_07,CWE-200,few_shot,2,False,True,False,SYNTAX_ERROR,malformed_c,SYNTAX_ERROR,"C:\Users\nepal\AppData\Local\Temp\tmp00wc0ace.c: In function 'vorbis_book_decodev_add':
C:\Users\nepal\AppData\Local\Temp\tmp00wc0ace.c:32:11: error: 'book' is a pointer to pointer; did you mean to dereference it before applying '->' to it?
   32 |    if(book->used_entries>0){
      |           ^~"
codegen_350M_multi,CWE-200_07,CWE-200,few_shot,3,False,True,False,SYNTAX_ERROR,malformed_c,SYNTAX_ERROR,"C:\Users\nepal\AppData\Local\Temp\tmpjynpynfb.c: In function 'vorbis_book_decodev_add':
C:\Users\nepal\AppData\Local\Temp\tmpjynpynfb.c:32:11: error: 'book' is a pointer to pointer; did you mean to dereference it before applying '->' to it?
   32 |    if(book->used_entries>0){
      |           ^~"
codegen_350M_multi,CWE-200_07,CWE-200,few_shot,4,False,True,False,SYNTAX_ERROR,malformed_c,SYNTAX_ERROR,"C:\Users\nepal\AppData\Local\Temp\tmpxg5u9a2o.c: In function 'vorbis_book_decodev_add':
C:\Users\nepal\AppData\Local\Temp\tmpxg5u9a2o.c:32:11: error: 'book' is a pointer to pointer; did you mean to dereference it before applying '->' to it?
   32 |    if(book->used_entries>0){
      |           ^~"
codegen_350M_multi,CWE-200_07,CWE-200,cot,0,False,True,False,SYNTAX_ERROR,malformed_c,SYNTAX_ERROR,"C:\Users\nepal\AppData\Local\Temp\tmpo9k1h6xk.c: In function 'vorbis_book_decodev_add_fixed':
C:\Users\nepal\AppData\Local\Temp\tmpo9k1h6xk.c:32:11: error: 'book' is a pointer to pointer; did you mean to dereference it before applying '->' to it?
   32 |    if(book->used_entries>0){
      |"
codegen_350M_multi,CWE-200_07,CWE-200,cot,1,False,True,False,SYNTAX_ERROR,malformed_c,SYNTAX_ERROR,"C:\Users\nepal\AppData\Local\Temp\tmpjdfkg050.c: In function 'vorbis_book_decodev_add':
C:\Users\nepal\AppData\Local\Temp\tmpjdfkg050.c:32:11: error: 'book' is a pointer to pointer; did you mean to dereference it before applying '->' to it?
   32 |    if(book->used_entries>0){
      |           ^~"
codegen_350M_multi,CWE-200_07,CWE-200,cot,2,False,True,False,SYNTAX_ERROR,malformed_c,SYNTAX_ERROR,"C:\Users\nepal\AppData\Local\Temp\tmpw378ec6o.c: In function 'vorbis_book_decodev_add':
C:\Users\nepal\AppData\Local\Temp\tmpw378ec6o.c:32:11: error: 'book' is a pointer to pointer; did you mean to dereference it before applying '->' to it?
   32 |    if(book->used_entries>0){
      |           ^~"
codegen_350M_multi,CWE-200_07,CWE-200,cot,3,False,True,False,SYNTAX_ERROR,malformed_c,SYNTAX_ERROR,"C:\Users\nepal\AppData\Local\Temp\tmp1906w99t.c: In function 'vorbis_book_decodev_add':
C:\Users\nepal\AppData\Local\Temp\tmp1906w99t.c:34:8: error: 'vb' is a pointer to pointer; did you mean to dereference it before applying '->' to it?
   34 |   if(vb->e_state == VORBIS_BLOCK_PACKING_LEFT){"
codegen_350M_multi,CWE-200_07,CWE-200,cot,4,False,True,False,OTHER,other,OTHER,"C:\Users\nepal\AppData\Local\Temp\tmpeqvr51mn.c: In function 'vorbis_book_decodev_add_fixed':
C:\Users\nepal\AppData\Local\Temp\tmpeqvr51mn.c:37:24: error: invalid type argument of unary '*' (have 'int')
   37 |    if (pv_n<0 || pv_n>=*pv_n) return;
      |                        ^~~~~
C:\Users\nepa"
codegen_350M_multi,CWE-200_08,CWE-200,zero_shot,0,True,True,False,COMPILABLE,compilable,COMPILABLE,
codegen_350M_multi,CWE-200_08,CWE-200,zero_shot,1,False,True,False,OTHER,other,OTHER,"C:\Users\nepal\AppData\Local\Temp\tmpm6fy8yya.c: In function 'xfrm_replay_verify':
C:\Users\nepal\AppData\Local\Temp\tmpm6fy8yya.c:37:12: error: assignment to 'struct xfrm_replay_state_esn *' from 'int' makes pointer from integer without a cast [-Wint-conversion]
   37 |         up = nla_data(rp);"
codegen_350M_multi,CWE-200_08,CWE-200,zero_shot,2,True,True,False,COMPILABLE,compilable,COMPILABLE,
codegen_350M_multi,CWE-200_08,CWE-200,zero_shot,3,False,True,False,OTHER,other,OTHER,"C:\Users\nepal\AppData\Local\Temp\tmprbbvwc01.c: In function 'xfrm_replay_verify_len':
C:\Users\nepal\AppData\Local\Temp\tmprbbvwc01.c:37:12: error: assignment to 'struct xfrm_replay_state_esn *' from 'int' makes pointer from integer without a cast [-Wint-conversion]
   37 |         up = nla_data(rp"
codegen_350M_multi,CWE-200_08,CWE-200,zero_shot,4,False,True,False,INCOMPLETE_TYPE,missing_context,INCOMPLETE_TYPE,"C:\Users\nepal\AppData\Local\Temp\tmp_fxrw9s8.c: In function 'xfrm_replay_verify_len':
C:\Users\nepal\AppData\Local\Temp\tmp_fxrw9s8.c:36:33: error: invalid use of undefined type 'struct xfrm_replay_state_esn'
   36 |         up = nla_data(replay_esn->nla);
      |                                 ^~"
codegen_350M_multi,CWE-200_08,CWE-200,few_shot,0,False,True,False,OTHER,other,OTHER,"C:\Users\nepal\AppData\Local\Temp\tmpwp3orgf8.c: In function 'xfrm_replay_verify':
C:\Users\nepal\AppData\Local\Temp\tmpwp3orgf8.c:37:12: error: assignment to 'struct xfrm_replay_state_esn *' from 'int' makes pointer from integer without a cast [-Wint-conversion]
   37 |         up = nla_data(rp);"
codegen_350M_multi,CWE-200_08,CWE-200,few_shot,1,False,True,False,OTHER,other,OTHER,"C:\Users\nepal\AppData\Local\Temp\tmpgxfoutob.c: In function 'xfrm_replay_verify_len':
C:\Users\nepal\AppData\Local\Temp\tmpgxfoutob.c:37:12: error: assignment to 'struct xfrm_replay_state_esn *' from 'int' makes pointer from integer without a cast [-Wint-conversion]
   37 |         up = nla_data(rp"
codegen_350M_multi,CWE-200_08,CWE-200,few_shot,2,False,True,False,OTHER,other,OTHER,"C:\Users\nepal\AppData\Local\Temp\tmpckwvclec.c: In function 'xfrm_replay_verify_len':
C:\Users\nepal\AppData\Local\Temp\tmpckwvclec.c:37:12: error: assignment to 'struct xfrm_replay_state_esn *' from 'int' makes pointer from integer without a cast [-Wint-conversion]
   37 |         up = nla_data(rp"
codegen_350M_multi,CWE-200_08,CWE-200,few_shot,3,False,True,False,OTHER,other,OTHER,"C:\Users\nepal\AppData\Local\Temp\tmp381w3td6.c: In function 'xfrm_replay_verify':
C:\Users\nepal\AppData\Local\Temp\tmp381w3td6.c:37:12: error: assignment to 'struct xfrm_replay_state_esn *' from 'int' makes pointer from integer without a cast [-Wint-conversion]
   37 |         up = nla_data(rp);"
codegen_350M_multi,CWE-200_08,CWE-200,few_shot,4,False,True,False,OTHER,other,OTHER,"C:\Users\nepal\AppData\Local\Temp\tmpsle8y5gm.c: In function 'xfrm_replay_verify_len':
C:\Users\nepal\AppData\Local\Temp\tmpsle8y5gm.c:37:12: error: assignment to 'struct xfrm_replay_state_esn *' from 'int' makes pointer from integer without a cast [-Wint-conversion]
   37 |         up = nla_data(rp"
codegen_350M_multi,CWE-200_08,CWE-200,cot,0,False,True,False,OTHER,other,OTHER,"C:\Users\nepal\AppData\Local\Temp\tmpbn255j9e.c: In function 'xfrm_replay_verify_len_fixed':
C:\Users\nepal\AppData\Local\Temp\tmpbn255j9e.c:37:12: error: assignment to 'struct xfrm_replay_state_esn *' from 'int' makes pointer from integer without a cast [-Wint-conversion]
   37 |         up = nla_d"
codegen_350M_multi,CWE-200_08,CWE-200,cot,1,False,True,False,OTHER,other,OTHER,"C:\Users\nepal\AppData\Local\Temp\tmp0ip325aj.c: In function 'xfrm_replay_verify_len':
C:\Users\nepal\AppData\Local\Temp\tmp0ip325aj.c:37:12: error: assignment to 'struct xfrm_replay_state_esn *' from 'int' makes pointer from integer without a cast [-Wint-conversion]
   37 |         up = nla_data(ot"
codegen_350M_multi,CWE-200_08,CWE-200,cot,2,True,True,False,COMPILABLE,compilable,COMPILABLE,
codegen_350M_multi,CWE-200_08,CWE-200,cot,3,True,True,False,COMPILABLE,compilable,COMPILABLE,
codegen_350M_multi,CWE-200_08,CWE-200,cot,4,False,True,False,OTHER,other,OTHER,"C:\Users\nepal\AppData\Local\Temp\tmpcogft_l_.c: In function 'xfrm_replay_verify_len':
C:\Users\nepal\AppData\Local\Temp\tmpcogft_l_.c:37:12: error: assignment to 'struct xfrm_replay_state_esn *' from 'int' makes pointer from integer without a cast [-Wint-conversion]
   37 |         up = nla_data(rp"
codegen_350M_multi,CWE-200_09,CWE-200,zero_shot,0,False,True,False,CPP_IN_C,missing_context,CPP_IN_C,"C:\Users\nepal\AppData\Local\Temp\tmpqu_e6i0t.cpp:34:6: error: 'ExtensionApiTest' has not been declared
   34 | void ExtensionApiTest::TearDownOnMainThread() {
      |      ^~~~~~~~~~~~~~~~
C:\Users\nepal\AppData\Local\Temp\tmpqu_e6i0t.cpp: In function 'void TearDownOnMainThread()':
C:\Users\nepal\A"
codegen_350M_multi,CWE-200_09,CWE-200,zero_shot,1,False,True,False,CPP_IN_C,missing_context,CPP_IN_C,"C:\Users\nepal\AppData\Local\Temp\tmp5gt21uzb.cpp:31:6: error: 'ExtensionApiTest' has not been declared
   31 | void ExtensionApiTest::TearDownOnMainThread() {
      |      ^~~~~~~~~~~~~~~~
C:\Users\nepal\AppData\Local\Temp\tmp5gt21uzb.cpp: In function 'void TearDownOnMainThread()':
C:\Users\nepal\A"
codegen_350M_multi,CWE-200_09,CWE-200,zero_shot,2,False,True,False,CPP_IN_C,missing_context,CPP_IN_C,"C:\Users\nepal\AppData\Local\Temp\tmphv5w3slv.cpp:27:6: error: 'ExtensionApiTest' has not been declared
   27 | void ExtensionApiTest::TearDownOnMainThread() {
      |      ^~~~~~~~~~~~~~~~
C:\Users\nepal\AppData\Local\Temp\tmphv5w3slv.cpp: In function 'void TearDownOnMainThread()':
C:\Users\nepal\A"
codegen_350M_multi,CWE-200_09,CWE-200,zero_shot,3,False,True,False,CPP_IN_C,missing_context,CPP_IN_C,"C:\Users\nepal\AppData\Local\Temp\tmpide69pn5.cpp:32:6: error: 'ExtensionApiTest' has not been declared
   32 | void ExtensionApiTest::TearDownOnMainThread() {
      |      ^~~~~~~~~~~~~~~~
C:\Users\nepal\AppData\Local\Temp\tmpide69pn5.cpp: In function 'void TearDownOnMainThread()':
C:\Users\nepal\A"
codegen_350M_multi,CWE-200_09,CWE-200,zero_shot,4,False,True,False,CPP_IN_C,missing_context,CPP_IN_C,"C:\Users\nepal\AppData\Local\Temp\tmp7h_qyigf.cpp:27:6: error: 'ExtensionApiTest' has not been declared
   27 | void ExtensionApiTest::TearDownOnMainThread() {
      |      ^~~~~~~~~~~~~~~~
C:\Users\nepal\AppData\Local\Temp\tmp7h_qyigf.cpp: In function 'void TearDownOnMainThread()':
C:\Users\nepal\A"
codegen_350M_multi,CWE-200_09,CWE-200,few_shot,0,False,True,False,STUB_ARTIFACT,harness_artifact,STUB_ARTIFACT,"C:\Users\nepal\AppData\Local\Temp\tmpdgxbvxuk.cpp:3:32: error: 'typedef struct __field_holder* std' redeclared as different kind of entity
    3 | typedef struct __field_holder* std;
      |                                ^~~
<built-in>: note: previous declaration 'namespace std { }'
C:\Users\nepal\"
codegen_350M_multi,CWE-200_09,CWE-200,few_shot,1,False,True,False,CPP_IN_C,missing_context,CPP_IN_C,"C:\Users\nepal\AppData\Local\Temp\tmpup5fd2y_.cpp:33:6: error: 'ExtensionApiTest' has not been declared
   33 | void ExtensionApiTest::SetUpOnMainThread() {
      |      ^~~~~~~~~~~~~~~~
C:\Users\nepal\AppData\Local\Temp\tmpup5fd2y_.cpp: In function 'void SetUpOnMainThread()':
C:\Users\nepal\AppData"
codegen_350M_multi,CWE-200_09,CWE-200,few_shot,2,False,True,False,CPP_IN_C,missing_context,CPP_IN_C,"C:\Users\nepal\AppData\Local\Temp\tmpnvoc4bz6.cpp:29:6: error: 'ExtensionApiTest' has not been declared
   29 | void ExtensionApiTest::SetUpOnMainThread() {
      |      ^~~~~~~~~~~~~~~~
C:\Users\nepal\AppData\Local\Temp\tmpnvoc4bz6.cpp: In function 'void SetUpOnMainThread()':
C:\Users\nepal\AppData"
codegen_350M_multi,CWE-200_09,CWE-200,few_shot,3,False,True,False,CPP_IN_C,missing_context,CPP_IN_C,"C:\Users\nepal\AppData\Local\Temp\tmpf3e5ue2o.cpp:31:6: error: 'ExtensionApiTest' has not been declared
   31 | void ExtensionApiTest::SetUpOnMainThread() {
      |      ^~~~~~~~~~~~~~~~
C:\Users\nepal\AppData\Local\Temp\tmpf3e5ue2o.cpp: In function 'void SetUpOnMainThread()':
C:\Users\nepal\AppData"
codegen_350M_multi,CWE-200_09,CWE-200,few_shot,4,False,True,False,CPP_IN_C,missing_context,CPP_IN_C,"C:\Users\nepal\AppData\Local\Temp\tmp5o7pf1v0.cpp:33:6: error: 'ExtensionApiTest' has not been declared
   33 | void ExtensionApiTest::SetUpOnMainThread() {
      |      ^~~~~~~~~~~~~~~~
C:\Users\nepal\AppData\Local\Temp\tmp5o7pf1v0.cpp: In function 'void SetUpOnMainThread()':
C:\Users\nepal\AppData"
codegen_350M_multi,CWE-200_09,CWE-200,cot,0,False,True,False,CPP_IN_C,missing_context,CPP_IN_C,"C:\Users\nepal\AppData\Local\Temp\tmpygdts4gk.cpp:31:6: error: 'ExtensionApiTest' has not been declared
   31 | void ExtensionApiTest::TearDownOnMainThread() {
      |      ^~~~~~~~~~~~~~~~
C:\Users\nepal\AppData\Local\Temp\tmpygdts4gk.cpp: In function 'void TearDownOnMainThread()':
C:\Users\nepal\A"
codegen_350M_multi,CWE-200_09,CWE-200,cot,1,False,True,False,CPP_IN_C,missing_context,CPP_IN_C,"C:\Users\nepal\AppData\Local\Temp\tmpaubloz3s.cpp:32:6: error: 'ExtensionApiTest' has not been declared
   32 | void ExtensionApiTest::TearDownOnMainThread() {
      |      ^~~~~~~~~~~~~~~~
C:\Users\nepal\AppData\Local\Temp\tmpaubloz3s.cpp: In function 'void TearDownOnMainThread()':
C:\Users\nepal\A"
